Item Name,Category,Location,Purchase Date,Purchase Cost,Full Name,Model Name,Model Number,Serial Number,Order Number
THINKBOOK TOUCH 16" i7/10C 16 GB RAM 512 SSD WIN11 PRO,Laptop,Naples Office,04-29-2024,1181.00,THINKBOOK TOUCH 16",LAPL16IRLI716GB512SSDT,21KH000FUSPW0832FF,531363
THINKBOOK TOUCH 16" i7/10C 16 GB RAM 512 SSD WIN11 PRO,Laptop,Naples Office,04-29-2024,1181.00,THINKBOOK TOUCH 16",LAPL16IRLI716GB512SSDT,21KH000FUSPW0833ML,531363
THINKBOOK TOUCH 16" i7/10C 16 GB RAM 512 SSD WIN11 PRO,Laptop,Naples Office,04-29-2024,1181.00,THINKBOOK TOUCH 16",LAPL16IRLI716GB512SSDT,21KH000FUSPW08A971,531363
